Ticker,Name,Sector,Industry
AEHR,AEHR TEST SYSTEMS,Information Technology,Semiconductors & Semiconductor Equipment
AEIS,ADVANCED ENERGY INDUSTRIES INC,Information Technology,Electrical Equipment
AEO,AMERICAN EAGLE OUTFITTERS INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
AESI,ATLAS ENERGY SOLUTIONS INC,Energy,Energy Equipment & Services
AEVA,AEVA TECHNOLOGIES INC,Information Technology,Auto Components
AEYE,AUDIOEYE INC,Information Technology,Software
AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,Food & Staples Retailing
AGIO,AGIOS PHARMACEUTICALS INC,Health Care,Biotechnology
AGL,AGILON HEALTH,Health Care,Health Care Equipment & Supplies
AGM,FEDERAL AGRICULTURAL MORTGAGE NON,Financials,Consumer Finance
AGX,ARGAN INC,Industrials,Construction & Engineering
AGYS,AGILYSYS INC,Information Technology,Software
AHCO,ADAPTHEALTH CORP,Health Care,Health Care Technology
AHR,AMERICAN HEALTHCARE REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
AHRT,AH REALTY INC,Real Estate,Real Estate Management & Development
AI,C3 AI INC CLASS A,Information Technology,IT Services
AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,Insurance
AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,"Textiles, Apparel & Luxury Goods"
AIOT,POWERFLEET INC,Information Technology,Diversified Telecommunication Services
AIP,ARTERIS INC,Information Technology,Semiconductors & Semiconductor Equipment
AIR,AAR CORP,Industrials,Aerospace & Defense
AIRJ,AIRJOULE TECHNOLOGIES CORP CLASS A,Industrials,undefined
AIRO,AIRO GROUP HOLDINGS INC,Industrials,Diversified Financial Services
AIRS,AIRSCULPT TECHNOLOGIES INC,Health Care,Health Care Equipment & Supplies
AISP,AIRSHIP AI HOLDINGS INC CLASS A,Information Technology,undefined
AKBA,AKEBIA THERAPEUTICS INC,Health Care,Biotechnology
AKE,AKERO THERAPEUTICS CVR,Health Care,undefined
AKR,ACADIA REALTY TRUST REIT,Real Estate,Equity Real Estate Investment Trusts (REITs)
AKTS,AKTIS ONCOLOGY INC,Health Care,Communications Equipment
ALCO,ALICO INC,Consumer Staples,Household Products
ALDX,ALDEYRA THERAPEUTICS INC,Health Care,Biotechnology
ALEC,ALECTOR INC,Health Care,Biotechnology
ALG,ALAMO GROUP INC,Industrials,Machinery
ALGT,ALLEGIANT TRAVEL,Industrials,Airlines
ALH,ALLIANCE LAUNDRY HOLDINGS INC,Industrials,"Electronic Equipment, Instruments & Components"
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,Health Care Providers & Services
ALIT,ALIGHT INC CLASS A,Industrials,Software
ALKS,ALKERMES,Health Care,Biotechnology
ALKT,ALKAMI TECHNOLOGY INC,Information Technology,Software
ALLO,ALLOGENE THERAPEUTICS INC,Health Care,Biotechnology
ALMS,ALUMIS INC,Health Care,undefined
ALMU,AELUMA INC,Information Technology,undefined
ALNT,ALLIENT INC,Industrials,undefined
ALRM,ALARM.COM HOLDINGS INC,Information Technology,Software
ALRS,ALERUS FINANCIAL CORP,Financials,Banks
ALT,ALTIMMUNE INC,Health Care,Biotechnology
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,Commercial Services & Supplies
ALTI,ALTI GLOBAL INC CLASS A,Financials,Capital Markets
ALX,ALEXANDERS REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
AMAL,AMALGAMATED FINANCIAL CORP,Financials,Banks
AMBA,AMBARELLA INC,Information Technology,Semiconductors & Semiconductor Equipment
AMBP,ARDAGH METAL PACKAGING SA,Materials,Distributors
AMBQ,AMBIQ MICRO INC,Information Technology,Semiconductors & Semiconductor Equipment
AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,Entertainment
AMCX,AMC GLOBAL MEDIA INC CLASS A,Communication,Diversified Financial Services
AMLX,AMYLYX PHARMACEUTICALS INC,Health Care,Biotechnology
AMN,AMN HEALTHCARE INC,Health Care,Health Care Equipment & Supplies
AMPH,AMPHASTAR PHARMACEUTICALS INC,Health Care,Pharmaceuticals
AMPL,AMPLITUDE INC CLASS A,Information Technology,Software
AMPX,AMPRIUS TECHNOLOGIES INC,Industrials,Electrical Equipment
AMR,ALPHA METALLURGICAL RESOURCE INC,Materials,Metals & Mining
AMRC,AMERESCO INC CLASS A,Industrials,Construction & Engineering
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,Pharmaceuticals
AMSC,AMERICAN SUPERCONDUCTOR CORP,Industrials,Machinery
AMSF,AMERISAFE INC,Financials,Insurance
AMTB,AMERANT BANCORP INC CLASS A,Financials,Banks
AMWD,AMERICAN WOODMARK CORP,Industrials,Household Durables
ANAB,ANAPTYSBIO INC,Health Care,Biotechnology
ANDE,ANDERSONS INC,Consumer Staples,Food & Staples Retailing
ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
ANGI,ANGI INC CLASS A,Communication,Diversified Telecommunication Services
ANGO,ANGIODYNAMICS INC,Health Care,Health Care Equipment & Supplies
ANIK,ANIKA THERAPEUTICS INC,Health Care,Biotechnology
ANIP,ANI PHARMACEUTICALS INC,Health Care,Pharmaceuticals
ANNX,ANNEXON INC,Health Care,Biotechnology
AOMR,ANGEL OAK MORTGAGE REIT INC,Financials,Equity Real Estate Investment Trusts (REITs)
AORT,ARTIVION INC,Health Care,Health Care Technology
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Information Technology,Semiconductors & Semiconductor Equipment
AOUT,AMERICAN OUTDOOR BRANDS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,Capital Markets
APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Discretionary,Household Products
APGE,APOGEE THERAPEUTICS INC,Health Care,Biotechnology
APLD,APPLIED DIGITAL CORP,Information Technology,Aerospace & Defense
APLE,APPLE HOSPITALITY REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
APOG,APOGEE ENTERPRISES INC,Industrials,Building Products
APPN,APPIAN CORP CLASS A,Information Technology,Software
APPS,DIGITAL TURBINE INC,Information Technology,Software
AQST,AQUESTIVE THERAPEUTICS INC,Health Care,Pharmaceuticals
ARAY,ACCURAY INC,Health Care,Health Care Technology
ARCB,ARCBEST CORP,Industrials,Transportation Infrastructure
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,Biotechnology
ARDT,ARDENT HEALTH INC,Health Care,undefined
ARDX,ARDELYX INC,Health Care,Biotechnology
AREN,ARENA GROUP HLDGS INC,Communication,Diversified Telecommunication Services
ARHS,ARHAUS INC CLASS A,Consumer Discretionary,Building Products
ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Financials,Equity Real Estate Investment Trusts (REITs)
ARKO,ARKO,Consumer Discretionary,Food & Staples Retailing
ARL,AMERICAN REALTY INVESTORS INC,Real Estate,Real Estate Management & Development
ARLO,ARLO TECHNOLOGIES INC,Information Technology,Professional Services
AROC,ARCHROCK INC,Energy,Energy Equipment & Services
AROW,ARROW FINANCIAL CORP,Financials,Banks
ARQ,ARQ INC,Materials,undefined
ARQT,ARCUTIS BIOTHERAPEUTICS INC,Health Care,Biotechnology
ARR,ARMOUR RESIDENTIAL REIT INC,Financials,Equity Real Estate Investment Trusts (REITs)
ARRY,ARRAY TECHNOLOGIES INC,Industrials,"Technology Hardware, Storage & Peripherals"
ARVN,ARVINAS INC,Health Care,Biotechnology
ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,Biotechnology
ASAN,ASANA INC CLASS A,Information Technology,Software
ASB,ASSOCIATED BANCORP,Financials,Banks
ASC,ARDMORE SHIPPING CORP,Energy,Marine
ASGN,ASGN INC,Information Technology,Professional Services
ASIC,ATEGRITY SPECIALTY INSURANCE COMPA,Financials,Insurance
ASIX,ADVANSIX INC,Materials,Chemicals
ASLE,AERSALE CORP,Industrials,Air Freight & Logistics
ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,Specialty Retail
ASPI,ASP ISOTOPES INC,Materials,Chemicals
ASPN,ASPEN AEROGELS INC,Materials,Building Products
ASST,STRIVE INC CLASS A,Health Care,Software
ASTE,ASTEC INDUSTRIES INC,Industrials,Machinery
ASTH,ASTRANA HEALTH INC,Health Care,Professional Services
ASUR,ASURE SOFTWARE INC,Industrials,Software
ATEC,ALPHATEC HOLDNGS INC,Health Care,Health Care Technology
ATEN,A10 NETWORKS INC,Information Technology,Diversified Financial Services
ATEX,ANTERIX INC,Communication,Diversified Telecommunication Services
ATKR,ATKORE INC,Industrials,Electrical Equipment
ATLC,ATLANTICUS HOLDINGS CORP,Financials,Consumer Finance
ATLN,ATLANTIC INTERNATIONAL CORP,Health Care,Biotechnology
ATLO,AMES NATIONAL CORP,Financials,Banks
ATMU,ATMUS FILTRATION TECHNOLOGIES INC,Industrials,undefined
ATNI,ATN INTERNATIONAL INC,Communication,Diversified Telecommunication Services
ATOM,ATOMERA INC,Information Technology,Semiconductors & Semiconductor Equipment
ATRC,ATRICURE INC,Health Care,Health Care Equipment & Supplies
ATRO,ASTRONICS CORP,Industrials,Aerospace & Defense
ATYR,ATYR PHARMA INC,Health Care,Biotechnology
AUB,ATLANTIC UNION BANKSHARES CORP,Financials,Banks
AUPH,AURINIA PHARMACEUTICALS INC,Health Care,Biotechnology
AURA,AURA BIOSCIENCES INC,Health Care,Biotechnology
AVA,AVISTA CORP,Utilities,Multi-Utilities
AVAH,AVEANNA HEALTHCARE HOLDINGS INC,Health Care,Health Care Equipment & Supplies
AVAV,AEROVIRONMENT INC,Industrials,Aerospace & Defense
AVBH,AVIDBANK HOLDINGS INC,Financials,Banks
AVBP,ARRIVENT BIOPHARMA INC,Health Care,undefined
AVD,AMER VANGUARD CORP,Materials,Construction Materials
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Biotechnology
AVNS,AVANOS MEDICAL INC,Health Care,Health Care Technology
AVNT,AVIENT CORP,Materials,Chemicals
AVNW,AVIAT NETWORKS INC,Information Technology,Diversified Financial Services
AVO,MISSION PRODUCE INC,Consumer Staples,Household Products
AVPT,AVEPOINT INC CLASS A,Information Technology,Software
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP,Health Care,undefined
AVXL,ANAVEX LIFE SCIENCES CORP,Health Care,Biotechnology
AWR,AMERICAN STATES WATER,Utilities,Water Utilities
AX,AXOS FINANCIAL INC,Financials,Banks
AXGN,AXOGEN INC,Health Care,Health Care Technology
AXSM,AXSOME THERAPEUTICS INC,Health Care,Biotechnology
AZTA,AZENTA INC,Health Care,Health Care Technology
AZZ,AZZ INC,Industrials,Electrical Equipment
BALY,BALLY S CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BANC,BANC OF CALIFORNIA INC,Financials,Banks
BAND,BANDWIDTH INC CLASS A,Communication,Software
BANF,BANCFIRST CORP,Financials,Banks
BANR,BANNER CORP,Financials,Banks
BARK,BARK INC CLASS A,Consumer Discretionary,Household Products
BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Entertainment
BATRK,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Entertainment
BBAI,BIGBEAR.AI HOLDINGS INC,Information Technology,Software
BBBY,BED BATH AND BEYOND INC,Consumer Discretionary,Specialty Retail
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,Construction & Engineering
BBIO,BRIDGEBIO PHARMA INC,Health Care,Biotechnology
BBNX,BETA BIONICS INC,Health Care,Health Care Technology
BBSI,BARRETT BUSINESS SERVICES INC,Industrials,Professional Services
BBT,BEACON FINANCIAL CORP,Financials,Banks
BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,undefined
BBW,BUILD A BEAR WORKSHOP INC,Consumer Discretionary,Specialty Retail
BCAL,CALIFORNIA BANCORP,Financials,Banks
BCAX,BICARA THERAPEUTICS INC,Health Care,undefined
BCBP,BCB BANCORP INC,Financials,Banks
BCC,BOISE CASCADE,Industrials,Paper & Forest Products
BCML,BAYCOM CORP,Financials,Banks
BCO,BRINKS,Industrials,Professional Services
BCPC,BALCHEM CORP,Materials,Chemicals
BCRX,BIOCRYST PHARMACEUTICALS INC,Health Care,Biotechnology
BDC,BELDEN INC,Information Technology,Electrical Equipment
BDN,BRANDYWINE REALTY TRUST REIT,Real Estate,Equity Real Estate Investment Trusts (REITs)
BE,BLOOM ENERGY CLASS A CORP,Industrials,Electrical Equipment
BEAM,BEAM THERAPEUTICS INC,Health Care,Biotechnology
BEEP,MOBILE INFRASTRUCTURE CORP,Industrials,Diversified Financial Services
BELFA,BEL FUSE INC CLASS A,Information Technology,"Electronic Equipment, Instruments & Components"
BELFB,BEL FUSE INC CLASS B,Information Technology,"Electronic Equipment, Instruments & Components"
BETA,BETA TECHNOLOGIES INC CLASS A,Industrials,Aerospace & Defense
BETR,BETTER HOME FINANCE HOLDING CLASS,Financials,Consumer Finance
BFC,BANK FIRST CORP,Financials,Banks
BFH,BREAD FINANCIAL HOLDINGS INC,Financials,Consumer Finance
BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,Diversified Financial Services
BFS,SAUL CENTERS REIT INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
BFST,BUSINESS FIRST BANCSHARES INC,Financials,Banks
BGC,BGC GROUP INC CLASS A,Financials,Capital Markets
BGS,B AND G FOODS INC,Consumer Staples,Food & Staples Retailing
BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BHB,BAR HARBOR BANKSHARES,Financials,Banks
BHE,BENCHMARK ELECTRONICS INC,Information Technology,"Electronic Equipment, Instruments & Components"
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
BHRB,BURKE HERBERT FINANCIAL SERVICES C,Financials,Banks
BHVN,BIOHAVEN LTD,Health Care,Biotechnology
BIOA,BIOAGE LABS INC,Health Care,Biotechnology
BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,Utilities,Gas Utilities
BJRI,BJS RESTAURANTS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BKD,BROOKDALE SENIOR LIVING INC,Health Care,Health Care Equipment & Supplies
BKE,BUCKLE INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
BKH,BLACK HILLS CORP,Utilities,Multi-Utilities
BKKT,BAKKT INC CLASS A,Financials,Software
BKSY,BLACKSKY TECHNOLOGY INC CLASS A,Industrials,"Electronic Equipment, Instruments & Components"
BKTI,BK TECHNOLOGIES CORP,Information Technology,Communications Equipment
BKU,BANKUNITED INC,Financials,Banks
BKV,BKV CORP,Energy,"Oil, Gas & Consumable Fuels"
BL,BLACKLINE INC,Information Technology,Software
BLBD,BLUE BIRD CORP,Industrials,Automobiles
BLFS,BIOLIFE SOLUTIONS INC,Health Care,Health Care Equipment & Supplies
BLKB,BLACKBAUD INC,Information Technology,Software
BLMN,BLOOMIN BRANDS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BLND,BLEND LABS INC CLASS A,Information Technology,Software
BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,Banks
BLZE,BACKBLAZE INC CLASS A,Information Technology,Software
BMBL,BUMBLE INC CLASS A,Communication,Software
BMI,BADGER METER INC,Information Technology,Electrical Equipment
BMRC,BANK OF MARIN BANCORP,Financials,Banks
BNED,BARNES AND NOBLE EDUCATION INC,Consumer Discretionary,Specialty Retail
BNL,BROADSTONE NET LEASE INC,Real Estate,Diversified Financial Services
BNTC,BENITEC BIOPHARMA INC,Health Care,Biotechnology
BOC,BOSTON OMAHA CORP CLASS A,Communication,Diversified Telecommunication Services
BOH,BANK OF HAWAII CORP,Financials,Banks
BOOM,DMC GLOBAL INC,Energy,Energy Equipment & Services
BOOT,BOOT BARN HOLDINGS INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
BORR,BORR DRILLING LTD,Energy,"Oil, Gas & Consumable Fuels"
BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,Insurance
BOX,BOX INC CLASS A,Information Technology,Software
BPRN,PRINCETON BANCORP INC,Financials,Banks
BRBS,BLUE RIDGE BANKSHARES INC,Financials,Banks
BRCB,BLACK ROCK COFFEE BAR INC CLASS A,Consumer Discretionary,undefined
BRCC,BRC INC CLASS A,Consumer Staples,Food & Staples Retailing
BRSL,BRIGHTSTAR LOTTERY PLC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BRSP,BRIGHTSPIRE CAPITAL INC CLASS A,Financials,Equity Real Estate Investment Trusts (REITs)
BRT,BRT APARTMENTS CORP,Real Estate,Equity Real Estate Investment Trusts (REITs)
BRZE,BRAZE INC CLASS A,Information Technology,Software
BSET,BASSETT FURNITURE INDUSTRIES INC,Consumer Discretionary,Household Durables
BSRR,SIERRA BANCORP,Financials,Banks
BSVN,BANK7 CORP,Financials,Banks
BTBT,BIT DIGITAL INC,Information Technology,Software
BTDR,BITDEER TECHNOLOGIES GROUP CLASS A,Information Technology,Software
BTMD,BIOTE CORP CLASS A,Health Care,Health Care Providers & Services
BTSG,BRIGHTSPRING HEALTH SERVICES INC,Health Care,undefined
BTU,PEABODY ENERGY CORP,Energy,Metals & Mining
BULL,WEBULL CORP CLASS A,Financials,Capital Markets
BUR,BURFORD CAPITAL LTD,Financials,Capital Markets
BUSE,FIRST BUSEY CORP,Financials,Banks
BV,BRIGHTVIEW HOLDINGS INC,Industrials,Professional Services
BVFL,BV FINANCIAL INC,Financials,Banks
BVS,BIOVENTUS CLASS A INC,Health Care,Biotechnology
BWB,BRIDGEWATER BANCSHARES INC,Financials,Banks
BWFG,BANKWELL FINANCIAL GROUP INC,Financials,Banks
BWIN,BALDWIN INSURANCE GROUP INC CLASS,Financials,Insurance
BWMN,BOWMAN CONSULTING GROUP LTD,Industrials,Professional Services
BXC,BLUELINX HOLDINGS INC,Industrials,Building Products
BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,Diversified Financial Services
BY,BYLINE BANCORP INC,Financials,Banks
BYND,BEYOND MEAT INC,Consumer Staples,Food & Staples Retailing
BYRN,BYRNA TECHNOLOGIES INC,Industrials,Aerospace & Defense
BZAI,BLAIZE HOLDINGS INC,Information Technology,undefined
BZH,BEAZER HOMES INC,Consumer Discretionary,Construction & Engineering
CABO,CABLE ONE INC,Communication,Diversified Financial Services
CAC,CAMDEN NATIONAL CORP,Financials,Banks
CADL,CANDEL THERAPEUTICS INC,Health Care,Biotechnology
CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
CAL,CALERES INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
CALM,CAL MAINE FOODS INC,Consumer Staples,Household Products
CALX,CALIX NETWORKS INC,Information Technology,Software
CALY,CALLAWAY GOLF COMPANY,Consumer Discretionary,undefined
CAPR,CAPRICOR THERAPEUTICS INC,Health Care,Biotechnology
CARE,CARTER BANKSHARES INC,Financials,Banks
CARG,CARGURUS INC CLASS A,Communication,Diversified Telecommunication Services
CARL,CARLSMED INC,Health Care,Health Care Technology
CARS,CARS.COM INC,Communication,Automobiles
CASH,PATHWARD FINANCIAL INC,Financials,Banks
CASS,CASS INFORMATION SYSTEMS INC,Financials,Professional Services
CATX,PERSPECTIVE THERAPEUTICS INC,Health Care,Biotechnology
CATY,CATHAY GENERAL BANCORP,Financials,Banks
CBAN,COLONY BANKCORP INC,Financials,Banks
CBFV,CB FINANCIAL SERVICES INC,Financials,Banks
CBK,COMMERCIAL BANCGROUP INC,Financials,Banks
CBL,CBL ASSOCIATES PROPERTIES INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
CBLL,CERIBELL INC,Health Care,undefined
CBNA,CHAIN BRIDGE BANCORP INC CLASS A,Financials,undefined
CBNK,CAPITAL BANCORP INC,Financials,Banks
CBRL,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,"Hotels, Restaurants & Leisure"
CBT,CABOT CORP,Materials,Chemicals
CBU,COMMUNITY FINANCIAL SYSTEM INC,Financials,Software
CBZ,CBIZ INC,Industrials,Professional Services
CC,CHEMOURS,Materials,Chemicals
CCB,COASTAL FINANCIAL CORP,Financials,Banks
CCBG,CAPITAL CITY BANK INC,Financials,Banks
CCNE,CNB FINANCIAL CORP,Financials,Banks
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Communication,Diversified Telecommunication Services
CCRN,CROSS COUNTRY HEALTHCARE INC,Health Care,Professional Services
CCS,CENTURY COMMUNITIES INC,Consumer Discretionary,Construction & Engineering
CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,Software
CD,CHAINCE DIGITAL HOLDINGS INC,Information Technology,IT Services
CDE,COEUR MINING INC,Materials,Metals & Mining
CDNA,CAREDX INC,Health Care,Biotechnology
CDNL,CARDINAL INFRASTRUCTURE GROUP INC,Industrials,undefined
CDP,COPT DEFENSE PROPERTIES,Real Estate,undefined
CDRE,CADRE HOLDINGS INC,Industrials,undefined
CDXS,CODEXIS INC,Health Care,Biotechnology
CDZI,CADIZ INC,Utilities,Water Utilities
CECO,CECO ENVIRONMENTAL CORP,Industrials,undefined
CELC,CELCUITY INC,Health Care,Biotechnology
CENT,CENTRAL GARDEN AND PET,Consumer Staples,Food & Staples Retailing
CENTA,CENTRAL GARDEN AND PET CLASS A,Consumer Staples,Food & Staples Retailing
CENX,CENTURY ALUMINUM,Materials,Metals & Mining
CERS,CERUS CORP,Health Care,undefined
CEVA,CEVA INC,Information Technology,Semiconductors & Semiconductor Equipment
CFBK,CF BANKSHARES INC,Financials,Banks
CFFI,C AND F FINANCIAL CORP,Financials,Banks
CFFN,CAPITOL FEDERAL FINANCIAL INC,Financials,Banks
CGEM,CULLINAN THERAPEUTICS INC,Health Care,Biotechnology
CGON,CG ONCOLOGY INC,Health Care,undefined
CHCO,CITY HOLDING,Financials,Banks
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
CHEF,CHEFS WAREHOUSE INC,Consumer Staples,Food & Staples Retailing
CHMG,CHEMUNG FINANCIAL CORP,Financials,Banks
CHRS,COHERUS ONCOLOGY INC,Health Care,Biotechnology
CIA,CITIZENS INC CLASS A,Financials,Insurance
CIFR,CIPHER DIGITAL INC,Information Technology,Capital Markets
CIM,CHIMERA INVESTMENT CORP,Financials,Equity Real Estate Investment Trusts (REITs)
CIVB,CIVISTA BANCSHARES INC,Financials,Banks
CIX,COMPX INTERNATIONAL INC CLASS A,Industrials,Professional Services
CLAR,CLARUS CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
CLB,CORE LABORATORIES INC,Energy,Energy Equipment & Services
CLBK,COLUMBIA FINANCIAL INC,Financials,Banks
CLDT,CHATHAM LODGING TRUST REIT,Real Estate,Equity Real Estate Investment Trusts (REITs)
CLDX,CELLDEX THERAPEUTICS INC,Health Care,Biotechnology
CLFD,CLEARFIELD INC,Information Technology,Communications Equipment
CLMB,CLIMB GLOBAL SOLUTIONS INC,Information Technology,Software
CLMT,CALUMET INC,Energy,"Oil, Gas & Consumable Fuels"
CLNE,CLEAN ENERGY FUELS CORP,Energy,"Oil, Gas & Consumable Fuels"
CLOV,CLOVER HEALTH INVESTMENTS CORP CLA,Health Care,Health Care Providers & Services
CLPR,CLIPPER REALTY INC,Real Estate,Equity Real Estate Investment Trusts (REITs)
CLPT,CLEARPOINT NEURO INC,Health Care,Health Care Technology
CLSK,CLEANSPARK INC,Information Technology,Software
CLW,CLEARWATER PAPER CORP,Materials,Paper & Forest Products
CMC,COMMERCIAL METALS,Materials,Metals & Mining
CMCL,CALEDONIA MINING PLC,Materials,Metals & Mining
CMCO,COLUMBUS MCKINNON CORP,Industrials,Machinery
CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,undefined
CMP,COMPASS MINERALS INTERNATIONAL INC,Materials,Metals & Mining
CMPR,CIMPRESS PLC,Industrials,Diversified Telecommunication Services
CMPX,COMPASS THERAPEUTICS,Health Care,Biotechnology
CMRC,BIGCOMMERCE HOLDINGS INC SERIES,Information Technology,undefined
CMRE,COSTAMARE INC,Industrials,Marine
CMT,CORE MOLDING TECHNOLOGIES INC,Materials,Chemicals
CMTG,CLAROS MORTGAGE TRUST INC,Financials,Equity Real Estate Investment Trusts (REITs)
CNDT,CONDUENT INC,Industrials,IT Services
CNK,CINEMARK HOLDINGS INC,Communication,Entertainment
CNMD,CONMED CORP,Health Care,Health Care Technology
CNNE,CANNAE HOLDINGS INC,Financials,"Hotels, Restaurants & Leisure"
CNO,CNO FINANCIAL GROUP INC,Financials,Insurance
CNOB,CONNECTONE BANCORP INC,Financials,Diversified Financial Services
CNR,CORE NATURAL RESOURCES INC,Energy,Diversified Financial Services
CNS,COHEN & STEERS INC,Financials,Capital Markets
CNX,CNX RESOURCES CORP,Energy,"Oil, Gas & Consumable Fuels"
CNXN,PC CONNECTION INC,Information Technology,"Electronic Equipment, Instruments & Components"
COCO,THE VITA COCO COMPANY INC,Consumer Staples,Beverages
CODI,COMPASS DIVERSIFIED,Financials,Industrial Conglomerates
COFS,CHOICEONE FINANCIAL SERVICES INC,Financials,Diversified Financial Services
COGT,COGENT BIOSCIENCES INC,Health Care,Biotechnology
COHU,COHU INC,Information Technology,Semiconductors & Semiconductor Equipment
COLL,COLLEGIUM PHARMACEUTICAL INC,Health Care,Pharmaceuticals
COMP,COMPASS INC CLASS A,Real Estate,Software
CON,CONCENTRA GROUP HOLDINGS PARENT IN,Health Care,Biotechnology
COOK,TRAEGER INC,Consumer Discretionary,Building Products
CORZ,CORE SCIENTIFIC INC,Information Technology,undefined
COSO,COASTALSOUTH BANCSHARES INC,Financials,Banks
COUR,COURSERA INC,Consumer Discretionary,Household Products
CPF,CENTRAL PACIFIC FINANCIAL CORP,Financials,Banks
CPK,CHESAPEAKE UTILITIES CORP,Utilities,Gas Utilities
CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
CPRX,CATALYST PHARMACEUTICALS INC,Health Care,Biotechnology
CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,Auto Components
CPSS,CONSUMER PORTFOLIO SERVICES INC,Financials,Consumer Finance
CRAI,CRA INTERNATIONAL INC,Industrials,Professional Services
CRC,CALIFORNIA RESOURCES CORP,Energy,"Oil, Gas & Consumable Fuels"
CRCT,CRICUT INC CLASS A,Consumer Discretionary,"Technology Hardware, Storage & Peripherals"
CRDA,CRAWFORD CLASS A,Financials,undefined
CRDF,CARDIFF ONCOLOGY INC,Health Care,Biotechnology
CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,Information Technology,Semiconductors & Semiconductor Equipment
CRGY,CRESCENT ENERGY CLASS A,Energy,"Oil, Gas & Consumable Fuels"
CRI,CARTERS INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
CRK,COMSTOCK RESOURCES INC,Energy,"Oil, Gas & Consumable Fuels"
CRMD,CORMEDIX INC,Health Care,Biotechnology
CRML,CRITICAL METALS CORP,Materials,undefined
CRMT,AMERICAS CAR MART INC,Consumer Discretionary,Automobiles
CRNC,CERENCE INC,Information Technology,Software
CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,Biotechnology
CRSP,CRISPR THERAPEUTICS AG,Health Care,Biotechnology
CRSR,CORSAIR GAMING INC,Information Technology,"Technology Hardware, Storage & Peripherals"
CRVL,CORVEL CORP,Health Care,Insurance
CRVS,CORVUS PHARMACEUTICALS INC,Health Care,Biotechnology
CSGS,CSG SYSTEMS INTERNATIONAL INC,Industrials,Software
CSPI,CSP INC,Information Technology,IT Services
CSR,CENTERSPACE,Real Estate,Real Estate Management & Development
