Ticker,Name,Sector,Industry
A,"Agilent Technologies, Inc.",Health Care,Biotechnology
AA,Alcoa Corporation,Materials,Metals & Mining
AAC,Ares Acquisition Corporation,Financials,Diversified Financial Services
AAIC,Arlington Asset Investment Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
AAIC-PB,Arlington Asset Investment Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
AAIC-PC,Arlington Asset Investment Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
AAN,"The Aaron's Company, Inc.",Consumer Discretionary,Specialty Retail
AAP,"Advance Auto Parts, Inc.",Consumer Discretionary,Specialty Retail
AAQC-UN,Accelerate Acquisition Corp.,Financials,Diversified Financial Services
AAT,"American Assets Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AB,AllianceBernstein Holding L.P.,Financials,Capital Markets
ABB,ABB Ltd,Industrials,Electrical Equipment
ABBV,AbbVie Inc.,Health Care,Pharmaceuticals
ABC,AmerisourceBergen Corporation,Health Care,Health Care Providers & Services
ABEV,Ambev S.A.,Consumer Staples,Beverages
ABG,"Asbury Automotive Group, Inc.",Consumer Discretionary,Automobiles
ABM,ABM Industries Incorporated,Industrials,Professional Services
ABR,"Arbor Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ABR-PA,"Arbor Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ABR-PB,"Arbor Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ABR-PC,"Arbor Realty Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ABT,Abbott Laboratories,Health Care,Health Care Technology
AC,"Associated Capital Group, Inc.",Financials,Capital Markets
ACA,"Arcosa, Inc.",Industrials,Transportation Infrastructure
ACB,Aurora Cannabis Inc.,Health Care,Pharmaceuticals
ACC,"American Campus Communities, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ACCO,ACCO Brands Corporation,Industrials,Commercial Services & Supplies
ACEL,"Accel Entertainment, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
ACH,Aluminum Corporation of China Limited,Materials,Metals & Mining
ACI,"Albertsons Companies, Inc.",Consumer Staples,Food & Staples Retailing
ACIC,Atlas Crest Investment Corp.,Financials,Diversified Financial Services
ACIC-UN,Atlas Crest Investment Corp.,Financials,Diversified Financial Services
ACIC-WT,Atlas Crest Investment Corp.,Financials,Diversified Financial Services
ACII,Atlas Crest Investment Corp.,Financials,Diversified Financial Services
ACII-UN,Atlas Crest Investment Corp.,Financials,Diversified Financial Services
ACII-WT,Atlas Crest Investment Corp.,Financials,Diversified Financial Services
ACM,AECOM,Industrials,Construction & Engineering
ACN,Accenture plc,Information Technology,IT Services
ACND,Ascendant Digital Acquisition C,Financials,Diversified Financial Services
ACND-UN,Ascendant Digital Acquisition C,Financials,Diversified Financial Services
ACND-WT,Ascendant Digital Acquisition C,Financials,Diversified Financial Services
ACP,Aberdeen Income Credit Strategies Fund,Financials,Capital Markets
ACR,ACRES Commercial Realty Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
ACR-PC,ACRES Commercial Realty Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
ACRE,Ares Commercial Real Estate Corporation,Real Estate,Equity Real Estate Investment Trusts (REITs)
ACV,AllianzGI Diversified Income & Convertible Fund,Financials,Capital Markets
ADC,Agree Realty Corporation,Real Estate,Equity Real Estate Investment Trusts (REITs)
ADCT,ADC Therapeutics SA,Health Care,Biotechnology
ADEX,Adit EdTech Acquisition Corp.,Financials,Diversified Financial Services
ADEX-UN,Adit EdTech Acquisition Corp.,Financials,Diversified Financial Services
ADEX-WT,Adit EdTech Acquisition Corp.,Financials,Diversified Financial Services
ADF-UN,Aldel Financial Inc.,Financials,Diversified Financial Services
ADM,Archer-Daniels-Midland Company,Consumer Staples,Household Products
ADNT,Adient plc,Consumer Discretionary,Auto Components
ADS,Alliance Data Systems Corporation,Financials,Consumer Finance
ADT,ADT Inc.,Industrials,Professional Services
ADX,"Adams Diversified Equity Fund, Inc.",Financials,Capital Markets
AEE,Ameren Corporation,Utilities,Electric Utilities
AEF,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Financials,Capital Markets
AEFC,Aegon Funding Company LLC 5.10%,undefined,undefined
AEG,Aegon N.V.,Financials,Insurance
AEL,American Equity Investment Life Holding Company,Financials,Insurance
AEL-PA,American Equity Investment Life Holding Company,Financials,Insurance
AEL-PB,American Equity Investment Life Holding Company,Financials,Insurance
AEM,Agnico Eagle Mines Limited,Materials,Metals & Mining
AENZ,Aenza S.A.A.,Industrials,Construction & Engineering
AEO,"American Eagle Outfitters, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
AER,AerCap Holdings N.V.,Industrials,Air Freight & Logistics
AES,The AES Corporation,Utilities,Multi-Utilities
AESC,The AES Corporation,Utilities,Multi-Utilities
AEVA,"Aeva Technologies, Inc.",Consumer Discretionary,Auto Components
AEVA-WT,"Aeva Technologies, Inc.",Consumer Discretionary,Auto Components
AFB,AllianceBernstein National Municipal Income Fund,Financials,Capital Markets
AFG,"American Financial Group, Inc.",Financials,Insurance
AFGB,"American Financial Group, Inc.",Financials,Insurance
AFGC,"American Financial Group, Inc.",Financials,Insurance
AFGD,"American Financial Group, Inc.",Financials,Insurance
AFGE,"American Financial Group, Inc.",Financials,Insurance
AFI,"Armstrong Flooring, Inc.",Industrials,Building Products
AFL,Aflac Incorporated,Financials,Insurance
AFT,Apollo Senior Floating Rate Fund Inc.,Financials,Capital Markets
AG,First Majestic Silver Corp.,Materials,Metals & Mining
AGAC,African Gold Acquisition Corp,Financials,Diversified Financial Services
AGAC-UN,African Gold Acquisition Corp,Financials,Diversified Financial Services
AGAC-WT,African Gold Acquisition Corp,Financials,Diversified Financial Services
AGCB,Altimeter Growth Corp.,Financials,Diversified Financial Services
AGCO,AGCO Corporation,Industrials,Machinery
AGD,Aberdeen Global Dynamic Dividend Fund,Financials,undefined
AGI,Alamos Gold Inc.,Materials,Metals & Mining
AGL,"agilon health, inc.",Health Care,Health Care Equipment & Supplies
AGM,Federal Agricultural Mortgage Corporation,Financials,Consumer Finance
AGM-A,Federal Agricultural Mortgage Corporation,Financials,Consumer Finance
AGM-PC,Federal Agricultural Mortgage Corporation,Financials,Consumer Finance
AGM-PD,Federal Agricultural Mortgage Corporation,Financials,Consumer Finance
AGM-PE,Federal Agricultural Mortgage Corporation,Financials,Consumer Finance
AGM-PF,Federal Agricultural Mortgage Corporation,Financials,Consumer Finance
AGO,Assured Guaranty Ltd.,Financials,Insurance
AGO-PB,Assured Guaranty Municipal Holdings Inc. QUIBS 6.875%,undefined,undefined
AGO-PE,Assured Guaranty Municipal Holdings Inc. NT 6.25%  2102,undefined,undefined
AGO-PF,Assured Guaranty Municipal Holdings Inc. NT 5.60% 2103,undefined,undefined
AGR,"Avangrid, Inc.",Utilities,Electric Utilities
AGRO,Adecoagro S.A.,Consumer Staples,Household Products
AGS,"PlayAGS, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
AGTI,"Agiliti, Inc.",Health Care,Health Care Providers & Services
AGX,"Argan, Inc.",Industrials,Construction & Engineering
AHC,A.H. Belo Corporation,Communication Services,Diversified Telecommunication Services
AHH,"Armada Hoffler Properties, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AHH-PA,"Armada Hoffler Properties, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AHL-PC,Aspen Insurance Holdings Limited,Financials,Insurance
AHL-PD,Aspen Insurance Holdings Limited,Financials,Insurance
AHL-PE,Aspen Insurance Holdings Limited,Financials,Insurance
AHT,"Ashford Hospitality Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AHT-PD,"Ashford Hospitality Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AHT-PF,"Ashford Hospitality Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AHT-PG,"Ashford Hospitality Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AHT-PH,"Ashford Hospitality Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AHT-PI,"Ashford Hospitality Trust, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AI,"C3.ai, Inc.",Information Technology,IT Services
AIC,Arlington Asset Investment Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
AIF,Apollo Tactical Income Fund Inc.,Financials,Capital Markets
AIG,"American International Group, Inc.",Financials,Insurance
AIG-PA,"American International Group, Inc.",Financials,Insurance
AIN,Albany International Corp.,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
AIO,Virtus AllianzGI Artificial Intelligence & Technology Opportunities Fund,Financials,undefined
AIR,AAR Corp.,Industrials,Aerospace & Defense
AIRC,Apartment Income REIT Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
AIT,"Applied Industrial Technologies, Inc.",Industrials,Trading Companies & Distributors
AIV,Apartment Investment and Management Company,Real Estate,Equity Real Estate Investment Trusts (REITs)
AIW,Arlington Asset Investment Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
AIZ,"Assurant, Inc.",Financials,Insurance
AIZN,"Assurant, Inc.",Financials,Insurance
AJAX,Ajax I,Financials,Diversified Financial Services
AJAX-UN,Ajax I,Financials,Diversified Financial Services
AJAX-WT,Ajax I,Financials,Diversified Financial Services
AJG,Arthur J. Gallagher & Co.,Financials,Insurance
AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense
AJX,Great Ajax Corp.,Real Estate,Equity Real Estate Investment Trusts (REITs)
AKO-A,Embotelladora Andina S.A.,Consumer Staples,Beverages
AKO-B,Embotelladora Andina S.A.,Consumer Staples,Beverages
AKR,Acadia Realty Trust,Real Estate,Equity Real Estate Investment Trusts (REITs)
AL,Air Lease Corporation,Industrials,Commercial Services & Supplies
ALB,Albemarle Corporation,Materials,Chemicals
ALC,Alcon Inc.,Health Care,Health Care Equipment & Supplies
ALE,"ALLETE, Inc.",Utilities,Multi-Utilities
ALEX,"Alexander & Baldwin, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ALG,Alamo Group Inc.,Industrials,Machinery
ALIN-PA,Altera Infrastructure L.P. 7.25,Energy,undefined
ALIN-PB,Altera Infrastructure L.P. 8.50,Energy,undefined
ALIN-PE,Altera Infrastructure L.P. 8.87,Energy,undefined
ALK,"Alaska Air Group, Inc.",Industrials,Airlines
ALL,The Allstate Corporation,Financials,Insurance
ALL-PB,The Allstate Corporation,Financials,Insurance
ALL-PG,The Allstate Corporation,Financials,Insurance
ALL-PH,The Allstate Corporation,Financials,Insurance
ALL-PI,The Allstate Corporation,Financials,Insurance
ALLE,Allegion plc,Industrials,Professional Services
ALLY,Ally Financial Inc.,Financials,Consumer Finance
ALLY-PA,GMAC Capital Trust I GTD TR PFD-2,undefined,undefined
ALP-PQ,Alabama Power Company,Utilities,Electric Utilities
ALSN,"Allison Transmission Holdings, Inc.",Consumer Discretionary,Auto Components
ALTG,Alta Equipment Group Inc.,Industrials,Commercial Services & Supplies
ALTG-PA,Alta Equipment Group Inc.,Industrials,Commercial Services & Supplies
ALTG-WT,,undefined,undefined
ALUS,Alussa Energy Acquisition Corp.,Financials,Diversified Financial Services
ALUS-UN,Alussa Energy Acquisition Corp.,Financials,Diversified Financial Services
ALUS-WT,Alussa Energy Acquisition Corp.,Financials,Diversified Financial Services
ALV,"Autoliv, Inc.",Consumer Discretionary,Auto Components
ALX,"Alexander's, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AM,Antero Midstream Corporation,Energy,"Oil, Gas & Consumable Fuels"
AMBC,"Ambac Financial Group, Inc.",Financials,Insurance
AMBC-WT,"Ambac Financial Group, Inc.",Financials,Insurance
AMC,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment
AMCR,Amcor plc,Consumer Discretionary,Distributors
AME,"AMETEK, Inc.",Industrials,Machinery
AMG,"Affiliated Managers Group, Inc.",Financials,Capital Markets
AMH,American Homes 4 Rent,Real Estate,Equity Real Estate Investment Trusts (REITs)
AMH-PD,American Homes 4 Rent,Real Estate,Equity Real Estate Investment Trusts (REITs)
AMH-PE,American Homes 4 Rent,Real Estate,Equity Real Estate Investment Trusts (REITs)
AMH-PF,American Homes 4 Rent,Real Estate,Equity Real Estate Investment Trusts (REITs)
AMH-PG,American Homes 4 Rent,Real Estate,Equity Real Estate Investment Trusts (REITs)
AMH-PH,American Homes 4 Rent,Real Estate,Equity Real Estate Investment Trusts (REITs)
AMK,"AssetMark Financial Holdings, Inc.",Financials,Capital Markets
AMN,"AMN Healthcare Services, Inc.",Health Care,Health Care Equipment & Supplies
AMOV,"America Movil, S.A.B. de C.V.",Communication Services,Diversified Telecommunication Services
AMP,"Ameriprise Financial, Inc.",Financials,Capital Markets
AMPI,"Advanced Merger Partners, Inc",Financials,Diversified Financial Services
AMPI-UN,"Advanced Merger Partners, Inc",Financials,Diversified Financial Services
AMPI-WT,,undefined,undefined
AMPY,Amplify Energy Corp.,Energy,"Oil, Gas & Consumable Fuels"
AMR,"Alpha Metallurgical Resources, Inc.",Materials,Metals & Mining
AMRC,"Ameresco, Inc.",Industrials,Construction & Engineering
AMRX,"Amneal Pharmaceuticals, Inc.",Health Care,Pharmaceuticals
AMT,American Tower Corporation (REIT),Real Estate,Equity Real Estate Investment Trusts (REITs)
AMWL,American Well Corporation,Health Care,Health Care Providers & Services
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Diversified Telecommunication Services
AN,"AutoNation, Inc.",Consumer Discretionary,Automobiles
ANAC,Arctos NorthStar Acquisition Co,Financials,Diversified Financial Services
ANAC-UN,Arctos NorthStar Acquisition Co,Financials,Diversified Financial Services
ANAC-WT,Arctos NorthStar Acquisition Co,Financials,Diversified Financial Services
ANET,two,Financials,Diversified Financial Services
ANF,Abercrombie & Fitch Co.,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
ANTM,"Anthem, Inc.",Health Care,Health Care Providers & Services
AOD,Aberdeen Total Dynamic Dividend Fund,Financials,Capital Markets
AON,Aon plc,Financials,Insurance
AONE,one,Financials,Diversified Financial Services
AONE-UN,one,Financials,Diversified Financial Services
AONE-WT,one,Financials,Diversified Financial Services
AOS,A. O. Smith Corporation,Industrials,Machinery
AP,Ampco-Pittsburgh Corporation,Industrials,Building Products
APAM,Artisan Partners Asset Management Inc.,Financials,Capital Markets
APD,"Air Products and Chemicals, Inc.",Materials,Chemicals
APG,APi Group Corporation,Industrials,Construction & Engineering
APGB,Apollo Strategic Growth Capital,Financials,Diversified Financial Services
APGB-UN,Apollo Strategic Growth Capital,Financials,Diversified Financial Services
APGB-WT,Apollo Strategic Growth Capital,Financials,Diversified Financial Services
APH,Amphenol Corporation,Information Technology,"Electronic Equipment, Instruments & Components"
APLE,"Apple Hospitality REIT, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
APO,"Apollo Global Management, Inc.",Financials,Capital Markets
APO-PA,"Apollo Global Management, Inc.",Financials,Capital Markets
APO-PB,"Apollo Global Management, Inc.",Financials,Capital Markets
APRN,"Blue Apron Holdings, Inc.",Consumer Discretionary,Internet & Direct Marketing Retail
APSG,Apollo Strategic Growth Capital,Financials,Diversified Financial Services
APSG-UN,Apollo Strategic Growth Capital,Financials,Diversified Financial Services
APSG-WT,Apollo Strategic Growth Capital,Financials,Diversified Financial Services
APTS,"Preferred Apartment Communities, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
APTV,Aptiv PLC,Consumer Discretionary,Auto Components
APTV-PA,Aptiv PLC,Consumer Discretionary,Auto Components
AQN,ALGONQUIN POWER & UTILITIES COR,Utilities,Independent Power and Renewable Electricity Producers
AQNA,ALGONQUIN POWER & UTILITIES COR,Utilities,Independent Power and Renewable Electricity Producers
AQNB,ALGONQUIN POWER & UTILITIES COR,Utilities,Independent Power and Renewable Electricity Producers
AQUA,Evoqua Water Technologies Corp.,Industrials,Construction & Engineering
AR,Antero Resources Corporation,Energy,"Oil, Gas & Consumable Fuels"
ARC,"ARC Document Solutions, Inc.",Industrials,Professional Services
ARCH,"Arch Resources, Inc.",Materials,Metals & Mining
ARCO,Arcos Dorados Holdings Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
ARD,Ardagh Group S.A.,Consumer Discretionary,Distributors
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",Financials,Capital Markets
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ARES,Ares Management Corporation,Financials,Capital Markets
ARES-PA,Ares Management Corporation,Financials,Capital Markets
ARGO,"Argo Group International Holdings, Ltd.",Financials,Insurance
ARGO-PA,"Argo Group International Holdings, Ltd.",Financials,Insurance
ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ARL,"American Realty Investors, Inc.",Real Estate,Real Estate Management & Development
ARLO,"Arlo Technologies, Inc.",Industrials,Professional Services
ARMK,Aramark,Consumer Discretionary,"Hotels, Restaurants & Leisure"
ARNC,Arconic Corporation,Industrials,Machinery
AROC,"Archrock, Inc.",Energy,Energy Equipment & Services
ARR,"ARMOUR Residential REIT, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ARR-PC,"ARMOUR Residential REIT, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
ARW,"Arrow Electronics, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
ASA,ASA Gold and Precious Metals Limited,Financials,Capital Markets
ASAI,Sendas Distribuidora S.A.,Consumer Staples,Household Products
ASAN,"Asana, Inc.",Information Technology,Software
ASAQ,Atlantic Avenue Acquisition Corp,Financials,Diversified Financial Services
ASAQ-UN,Atlantic Avenue Acquisition Corp,Financials,Diversified Financial Services
ASAQ-WT,Atlantic Street Acquisition Cor,Financials,undefined
ASB,Associated Banc-Corp,Financials,Banks
ASB-PC,Associated Banc-Corp,Financials,Banks
ASB-PD,Associated Banc-Corp,Financials,Banks
ASB-PE,Associated Banc-Corp,Financials,Banks
ASB-PF,Associated Banc-Corp,Financials,Banks
ASC,Ardmore Shipping Corporation,Industrials,Marine
ASG,"Liberty All-Star Growth Fund, Inc.",Financials,Capital Markets
ASGN,ASGN Incorporated,Industrials,Professional Services
ASH,Ashland Global Holdings Inc.,Materials,Chemicals
ASIX,AdvanSix Inc.,Materials,Chemicals
ASPL,Aspirational Consumer Lifestyle,Financials,Diversified Financial Services
ASPL-UN,Aspirational Consumer Lifestyle,Financials,Diversified Financial Services
ASPL-WT,Aspirational Consumer Lifestyle,Financials,Diversified Financial Services
ASPN,"Aspen Aerogels, Inc.",Industrials,Building Products
ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",Industrials,Air Freight & Logistics
ASX,"ASE Technology Holding Co., Ltd.",Information Technology,Semiconductors & Semiconductor Equipment
ASZ,Austerlitz Acquisition Corporation I,Financials,Diversified Financial Services
ASZ-UN,Austerlitz Acquisition Corporation I,Financials,Diversified Financial Services
ASZ-WT,,undefined,undefined
AT,Atlantic Power Corporation,Utilities,Independent Power and Renewable Electricity Producers
ATA,Americas Technology Acquisition,Financials,Diversified Financial Services
ATA-UN,Americas Technology Acquisition,Financials,Diversified Financial Services
ATA-WT,Americas Technology Acquisition,Financials,Diversified Financial Services
ATAC,Altimar Acquisition Corporation,Financials,Diversified Financial Services
ATAC-UN,Altimar Acquisition Corporation,Financials,Diversified Financial Services
ATAC-WT,Altimar Acquisition Corporation,Financials,Diversified Financial Services
ATAQ,Altimar Acquisition Corp. II,Financials,Diversified Financial Services
ATAQ-UN,Altimar Acquisition Corp. II,Financials,Diversified Financial Services
ATAQ-WT,,undefined,undefined
ATC,Atotech Limited,Information Technology,"Electronic Equipment, Instruments & Components"
ATCO,ATLAS CORP,Financials,Capital Markets
ATCO-PD,ATLAS CORP,Financials,Capital Markets
ATCO-PE,ATLAS CORP,Financials,Capital Markets
ATCO-PG,ATLAS CORP,Financials,Capital Markets
ATCO-PH,ATLAS CORP,Financials,Capital Markets
ATCO-PI,ATLAS CORP,Financials,Capital Markets
ATEN,two,Financials,Diversified Financial Services
ATEST,,undefined,undefined
ATEST-C,,undefined,undefined
ATEST-G,,undefined,undefined
ATGE,Adtalem Global Education Inc.,Consumer Staples,Household Products
ATH,Athene Holding Ltd.,Financials,Insurance
ATH-PA,Athene Holding Ltd.,Financials,Insurance
ATH-PB,Athene Holding Ltd.,Financials,Insurance
ATH-PC,Athene Holding Ltd.,Financials,Insurance
ATH-PD,Athene Holding Ltd.,Financials,Insurance
ATHM,Autohome Inc.,Communication Services,Diversified Telecommunication Services
ATHN-UN,Athena Technology Acquisition Corp.,Financials,Diversified Financial Services
ATI,Allegheny Technologies Incorporated,Industrials,Building Products
ATKR,Atkore Inc.,Industrials,Electrical Equipment
ATMR,Altimar Acquisition Corp. II,Financials,Diversified Financial Services
ATMR-UN,Altimar Acquisition Corp. II,Financials,Diversified Financial Services
ATMR-WT,Altimar Acquisition Corp. II,Financials,Diversified Financial Services
ATO,Atmos Energy Corporation,Utilities,Gas Utilities
ATR,"AptarGroup, Inc.",Consumer Discretionary,Distributors
ATTO,Atento S.A.,Industrials,Professional Services
ATUS,"Altice USA, Inc.",Communication Services,Diversified Telecommunication Services
AU,AngloGold Ashanti Limited,Materials,Metals & Mining
AUD,"Audacy, Inc.",Communication Services,Media
AUS,Austerlitz Acquisition Corporation I,Financials,Diversified Financial Services
AUS-UN,Austerlitz Acquisition Corporation I,Financials,Diversified Financial Services
AUY,Yamana Gold Inc.,Materials,Metals & Mining
AVA,Avista Corporation,Utilities,Multi-Utilities
AVAL,one,Financials,Diversified Financial Services
AVAN,Avanti Acquisition Corp.,Financials,Diversified Financial Services
AVB,"AvalonBay Communities, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs)
AVD,American Vanguard Corporation,Materials,Construction Materials
AVK,Advent Convertible and Income Fund,Financials,Capital Markets
AVLR,"Avalara, Inc.",Information Technology,Software
AVNS,"Avanos Medical, Inc.",Health Care,Health Care Technology
AVNT,Avient Corporation,Materials,Chemicals
AVTR,"Avantor, Inc.",Materials,Chemicals
AVTR-PA,"Avantor, Inc.",Materials,Chemicals
AVY,Avery Dennison Corporation,Industrials,Commercial Services & Supplies
AVYA,AVAYA HOLDINGS CORP,Information Technology,Software
AWF,AllianceBernstein Global High Income Fund,Financials,Capital Markets
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products
AWK,"American Water Works Company, Inc.",Utilities,Water Utilities
AWP,Aberdeen Global Premier Properties Fund,Financials,Capital Markets
AWR,American States Water Company,Utilities,Water Utilities
AX,"Axos Financial, Inc.",Financials,Banks
AXL,"American Axle & Manufacturing Holdings, Inc.",Consumer Discretionary,Auto Components
AXP,American Express Company,Financials,Consumer Finance
AXR,AMREP Corporation,Real Estate,Real Estate Management & Development
AXS,AXIS Capital Holdings Limited,Financials,Insurance
AXS-PE,AXIS Capital Holdings Limited,Financials,Insurance
AXTA,Axalta Coating Systems Ltd.,Materials,Chemicals
AYI,"Acuity Brands, Inc.",Industrials,Electrical Equipment
AYX,"Alteryx, Inc.",Information Technology,Software
AZEK,The AZEK Company Inc.,Industrials,Building Products
AZO,one,Financials,Diversified Financial Services
AZRE,Azure Power Global Limited,Utilities,Independent Power and Renewable Electricity Producers
AZUL,Azul S.A.,Industrials,Airlines
AZZ,AZZ Inc.,Industrials,Electrical Equipment
B,Barnes Group Inc.,Industrials,Machinery
BA,The Boeing Company,Industrials,Aerospace & Defense
BABA,Alibaba Group Holding Limited,Consumer Discretionary,Internet & Direct Marketing Retail
BAC,Bank of America Corporation,Financials,Banks
BAC-PA,Bank of America Corporation,Financials,Banks
BAC-PB,Bank of America Corporation,Financials,Banks
BAC-PE,Bank of America Corporation,Financials,Banks
BAC-PK,Bank of America Corporation,Financials,Banks
BAC-PL,Bank of America Corporation,Financials,Banks
BAF,BlackRock Municipal Income Investment Quality Trust,Financials,undefined
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Professional Services
BAK,Braskem S.A.,Materials,Chemicals
BALY,Bally's Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BAM,BROOKFIELD ASSET MANAGEMENT INC,Financials,Capital Markets
BAMH,Brookfield Finance Inc. 4.625% ,Financials,undefined
BAMI,Brookfield Finance Inc. 4.50% P,Financials,undefined
BANC,"Banc of California, Inc.",Financials,Banks
BAP,Credicorp Ltd.,Financials,Banks
BAX,Baxter International Inc.,Health Care,Health Care Equipment & Supplies
BB,BlackBerry Limited,Information Technology,Software
BBAR,Banco BBVA Argentina S.A.,Financials,Banks
BBD,Banco Bradesco S.A.,Financials,Banks
BBDC,"Barings BDC, Inc.",Financials,Consumer Finance
BBDO,Banco Bradesco S.A.,Financials,Banks
BBF,BlackRock Municipal Income Investment Trust,Financials,undefined
BBK,BlackRock Municipal Bond Trust,Financials,undefined
BBL,BHP Group,Materials,Metals & Mining
BBN,BlackRock Taxable Municipal Bond Trust,Financials,Capital Markets
BBU,Brookfield Business Partners L.P.,Industrials,Industrial Conglomerates
BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",Financials,Banks
BBW,"Build-A-Bear Workshop, Inc.",Consumer Discretionary,Specialty Retail
BBY,"Best Buy Co., Inc.",Consumer Discretionary,Specialty Retail
BC,Brunswick Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BC-PA,Brunswick Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BC-PB,Brunswick Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BC-PC,Brunswick Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BCAT,BlackRock Capital Allocation Trust,Financials,undefined
BCC,Boise Cascade Company,Materials,Paper & Forest Products
BCE,BCE Inc.,Communication Services,Diversified Telecommunication Services
BCEI,"Bonanza Creek Energy, Inc.",Energy,"Oil, Gas & Consumable Fuels"
BCH,Banco de Chile,Financials,Banks
BCO,The Brink's Company,Industrials,Professional Services
BCS,Barclays PLC,Financials,Banks
BCSF,"Bain Capital Specialty Finance, Inc.",Financials,Capital Markets
BCV,Bancroft Fund Ltd.,Financials,Capital Markets
BCX,Blackrock Resources & Commodities Strategy Trust,Financials,Capital Markets
BDC,Belden Inc.,Industrials,Electrical Equipment
BDJ,BlackRock Enhanced Equity Dividend Trust,Financials,Capital Markets
BDN,Brandywine Realty Trust,Real Estate,Equity Real Estate Investment Trusts (REITs)
BDX,"Becton, Dickinson and Company",Health Care,Health Care Equipment & Supplies
BDXB,"Becton, Dickinson and Company",Health Care,Health Care Equipment & Supplies
BE,Bloom Energy Corporation,Industrials,Electrical Equipment
BEDU,Bright Scholar Education Holdings Limited,Consumer Staples,Household Products
BEKE,KE Holdings Inc.,Real Estate,Real Estate Management & Development
BEN,"Franklin Resources, Inc.",Financials,Capital Markets
BEP,Brookfield Renewable Partners L.P.,Utilities,Independent Power and Renewable Electricity Producers
BEP-PA,Brookfield Renewable Partners L.P.,Utilities,Independent Power and Renewable Electricity Producers
BEPC,Brookfield Renewable Corporation,Utilities,Independent Power and Renewable Electricity Producers
BEPH,Brookfield BRP Holdings (Canada,undefined,undefined
BERY,"Berry Global Group, Inc.",Consumer Discretionary,Distributors
BEST,BEST Inc.,Industrials,Transportation Infrastructure
BF-A,Brown-Forman Corporation,Consumer Staples,Beverages
BF-B,Brown-Forman Corporation,Consumer Staples,Beverages
BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
BFK,BlackRock Municipal Income Trust,Financials,Capital Markets
BFLY,two,Financials,Diversified Financial Services
BFLY-WT,two,Financials,Diversified Financial Services
